Datetime,Tweet Id,Text,Username
2021-07-29 18:10:03+00:00,1420808855198519301,@SECGov Elephant in the SEC? The world is demanding answers into how many shares are out there.  I can see a dime on the ground from satellites because of the technology available.  You guys know how many shares are out there.  Its not going away and people are getting pissed!,PaulDal49019044
2021-07-29 17:57:42+00:00,1420805747139559427,"Last Friday London Shoes went on safari to the wild plains of 'Green Park' -SW1 - as the old saying goes ""its a jungle out there"" and it was, in my quest to track down a roaming herd of 100 'Elephants'🐘🐘
#greenpark #elephantsinlondon #elephants 
https://t.co/MJlE9pamhh",londonshoesblog
2021-07-29 17:53:24+00:00,1420804665269227524,"Wayne LaPierre and his wife ""turned the elephant they killed into a trash can and handbags.""

This dredge has served as the executive vice president of the @NRA.

Yep, the @NRA - that organization that has members of Congress in its pocket. https://t.co/VWzCxN1r6x",MichaelJStern1
2021-07-29 17:51:38+00:00,1420804222568656897,@priyankac19 Madam the Assam Government is concerned for its people. They are not like Maharashtra Government who never bothered about the deaths of thousands of people.  Persons like you are always busy accusing GOI. Inspite you know that big tounge mosquito cannot do any harm to an elephant,bimalsuru1
2021-07-29 17:49:54+00:00,1420803786486939649,"@cutecanukgirl @Lulu33548528 @MonicaFibonacci @DavidMilley22 @Ralor9 @CoulombeMax @UnHatethe @MarkFriesen08 @kevinkeary1 @WillGrace96 @Boo15733919 @lakefrontviewer @britboy77 @MrStache9 @Motomom128302 @Notdonejr @TomTSEC @randyhillier @Bret_Sears @WBrettWilson @YcaRick @PlumberAlberta @dirtlump2 @peoplespca @CPC_HQ Projection at its finest

Yet ignoring the elephant in the room",Cosmic_Engineer
2021-07-29 17:32:46+00:00,1420799475132555271,"the goggles sticker with the goggles, the dream and george youtooz with the quartz elephant, the wristbands, the water bottle on its own little coaster, the rubber duckie in the corner… :(

he’s so endearing &lt;3 https://t.co/VTQwDad6fC",EmoJooyeon
2021-07-29 17:20:05+00:00,1420796282671534083,"The former head of the National Rifle Association (NRA) Wayne LaPierre has been accused of shooting dead an elephant and turning its feet into stools and other household items, following a report.🐘🐘🐘🐘🐘🐘🐘🐘🐘🐘🐘Oh My !",lonestarmoocher
2021-07-29 17:14:29+00:00,1420794872618000398,"@LondonTaxiRadio @TheMrLoophole @Iromg @talkRADIO @TfL @LBC @BBCLondonNews Why is no one addressing the elephant in the room? Communist un #Agenda21 #Agenda2030 because this is what these measures are all about! Governments all over the world signed up to it decades ago &amp; now its coming to fruition!
Whenever you hear the word sustainability = #Agenda21",Gemini252868896
2021-07-29 17:02:13+00:00,1420791784297349121,"🐘 Preorder Competition 🐘

The Elephant in the Room by @HGoldbergSloan makes its way onto shelves in one week! ✨ To celebrate we are giving away a limited number of bookmarks to anyone who has preordered the book. 🎪

Enter here: https://t.co/Odd2FTsTIH  👀 https://t.co/Bbjd9bui9j",PiccadillyPress
2021-07-29 16:54:30+00:00,1420789846034030604,"5) Footage of their safari, recently published by The Trace and The New Yorker, shows that Wayne had struggled to kill an elephant at close range, while Susan felled hers with a single shot and cut off its tail in jubilation. https://t.co/u3RjeRG3Dv",DrEricDing
2021-07-29 16:24:15+00:00,1420782232403316742,"I think we need to address the elephant in the room. Its likely that bar prep &amp; bar exam satisfy definitions of ""trauma."" A lot of us have lost weight, suffered panic attack(s), lost connection with friends/family, and have worsened pre-existing MH conditions. We aren't okay.",PupusaClerk
2021-07-29 16:18:06+00:00,1420780683551772676,@NattytheBratty Elephants would be my best guess. Octopi and dolphins would struggle due to the inability to conquer fire underwater. Ultimately though the earth went most of its history without one dominating intelligent species,AnarchistPhilly
2021-07-29 16:07:58+00:00,1420778131741421569,@maggieNYT @jaketapper A shame they didn't give the elephant a pedicure before slaughtering it and using its feet as a dumpster.,Crakeur
2021-07-29 16:01:37+00:00,1420776536962129926,"@peero007 @its_anniesmith ...and that's how the slaves came into the picture. Combination of basic physics using levers &amp; leverage (F=ma), labourers using slaves (most times like the pyramid) and elephant (in some instances like the building of the Taj Mahal).",Beebson_F
2021-07-29 16:00:07+00:00,1420776156974964736,"@timjudah1 @DenisMacShane No worries, let the 3 kids play in their imaginary kindergarten. The elephant in the room aka #Kosovo will surely contribute to that kindergarten by isolating it &amp; by expanding its influence over Albania, N.Macedonia, Montenegro&amp;Presheva Valley! @euKosovo @eu_eeas @USEmbPristina",APatricius
2021-07-29 15:50:03+00:00,1420773625859297280,"After arresting nearly two dozen ringleaders in the illegal wildlife trade, #Tanzania has seen its elephant poaching numbers drop to historically low levels. #conservation https://t.co/Mz0KGbZNy6",LouiseGund
2021-07-29 15:27:47+00:00,1420768023175213059,"@maggieNYT Elephants are emotionally sophisticated, intelligent, and extremely social. The elephant they killed was mourned by its family. They are disgusting human beings",zoeydog15
2021-07-29 15:03:43+00:00,1420761966432378882,"@markfschofield @thevaccines Dressage is partnership where you compete a horse to the extent of its natural ability - a zebra, tiger and elephant wouldn’t naturally be able to move the same as a horse",fallongriffiths
2021-07-29 14:09:55+00:00,1420748426275266563,"“Footage of their safari, which was filmed for “Under Wild Skies” and recently published by The Trace and The New Yorker, shows that Wayne had struggled to kill an elephant at close range, while Susan felled hers with a single shot and cut off its tail in jubilation.” https://t.co/bcw6QZ1Ygv",nycsouthpaw
2021-07-29 13:53:21+00:00,1420744255975264269,"@michael_saylor @udiWertheimer Bitcoin is elephant🐘 surrounded by blind man

Some touching trunk and say its a asset 
some touching ears and say its commodity some touching leg and say its currency
some touching belly and say its store of value
In the end bitcoin is elephant(all of it)",visajili
2021-07-29 13:45:58+00:00,1420742400239050763,These people are the bottom of the barrel deplorables. She killed an elephant and cut off its tail in triumph. https://t.co/oX2aF3pUiP,FitToPrint
2021-07-29 13:41:17+00:00,1420741219618115585,"@gabrieloguda Labour, profit, taxes is okay. What's being omitted is kicking the project back to the back of the back's back &amp; the back thereof.
That's the elephant 🐘 in the 🇰🇪n room",its_kanyi
2021-07-29 13:10:38+00:00,1420733506884415495,"@NickKristof @IgnatiusPost ""If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse and you say that you are neutral, the mouse will not appreciate your neutrality. ""  
— Desmond Tutu",QuoteDigging
2021-07-29 13:08:02+00:00,1420732850526068741,"Hard to know what to highlight: Elephant feet as umbrella stands, elephant skin for handbags, elephant ears as trophies, ""...cut off its tail in jubilation""? Or, that the LaPierres stiffed the taxidermist who did the work?

Boundless evil.
 https://t.co/yiJBOatKoF",TheCapitolRadar
2021-07-29 12:56:41+00:00,1420729994217676817,"Tesla Model 3 resists 4x its own mass, even with the all-glass roof, which is about the same weight as 2 full-grown African elephants https://t.co/L4ePnM6xS8",marvelwonderkat
2021-07-29 12:49:35+00:00,1420728208111058946,"@TlouEnergy Initially invested in CBM....Then it was CBM and solar which cool yeah I can roll with that...now its CBM, Solar and hydrogen.

What next...crypto mining, why not ope  an elephant farm on the land it fits with the logo.

PS: if you can't tell, I'm fed up with the wait + draw down",GrimReaperOfAIM
2021-07-29 12:44:47+00:00,1420727002844344323,"@Dejan_Kovacevic just listened to your Daily Shot of Pens

I agree that the elephant in the room about bringing MAF back is the management actually wanting him back

IMO, its not even about it being MAF the person, its about him being by far the best option available in goal",BioshockLGP
2021-07-29 12:37:46+00:00,1420725233212968962,"@Go321D @HeTows @elephant_ben its not out of the realm of real possibility that the Hasemite kingdom falls in Jordan and what takes over is extreme Islamist and now you have a hostile state that can easily pour into WB etc...

To not be aware or mention this....is.... well I'll leave it at that....for now 😉",naltiw2
2021-07-29 12:30:36+00:00,1420723431687946244,How the Head of the N.R.A. and His Wife Secretly Shipped Their Elephant Trophies Home (after they killed the elephant and cut its tail off).  https://t.co/74kdEkC6iM via @NewYorker,gusk
2021-07-29 12:17:47+00:00,1420720207618793474,"The Iranian militias continue to increase the frequency of attacks on Daraa al-Balad and its surroundings. The villagers of al-Yadouda are now victims of Iranian artillery shelling and Iranian-made Golan missiles known as Elephant missiles.
 #Freedom4Daraa
#Act4Daraa #Save_daraa",TweetDaraa
2021-07-29 11:45:06+00:00,1420711982542594049,"The Iranian militias continue to increase the frequency of attacks on Daraa al-Balad and its surroundings. The villagers of al-Yadouda are now victims of Iranian artillery shelling and Iranian-made Golan missiles known as Elephant missiles.
#Daraa_Under_Attack https://t.co/wTd8bhFtM4",firas_alhnosh
2021-07-29 11:40:39+00:00,1420710863242153990,"The Iranian militias continue to increase the frequency of attacks on Daraa al-Balad and its surroundings. The villagers of al-Yadouda are now victims of Iranian artillery shelling and Iranian-made Golan missiles known as Elephant missiles.
 #Freedom4Daraa",nourabohsn
2021-07-29 11:37:07+00:00,1420709973043122179,"The Iranian militias continue to increase the frequency of attacks on Daraa al-Balad and its surroundings. The villagers of al-Yadouda are now victims of Iranian artillery shelling and Iranian-made Golan missiles known as Elephant missiles.
 #Freedom4Daraa",freedom4daraa
2021-07-29 11:28:08+00:00,1420707710656466944,"@ItsAdetita our conciousness is brought about by evolution,just as an elephant has its trunk and a giraffe has its long neck, we all experience nature the same way, we dont live in the wilderness,but the world us humans live in is also a jungle",Mr___Gitau
2021-07-29 10:56:34+00:00,1420699768720805894,"@AunindyoC You missed that caste based reservation angle beginning from early 1990s, reaching (and maintaining) its peak in late 2000s, amidst all that economics. That's the 'elephant' in the room and the reason why those uncles would prefer to die under BJP regime than live under Congress.",anu6hav
2021-07-29 10:28:21+00:00,1420692666229182464,"@Standardobserve Elephants rarely move alone, this may be the last surviving member of its herd. It should be protected at all cost.",Ihama15
2021-07-29 10:19:22+00:00,1420690404433928192,"@stephenj_colvin Taking your parallel as valid, for a moment, the Millennium dome was initially a white elephant which is now a hugely successful commercial venue which has achieved its objectives in helping to anchor regeneration….",SperoSpes
2021-07-29 10:13:04+00:00,1420688819972575234,"This flower was created to help
Lord Shiva place the head of an elephant on the body of Lord Ganesha. The flower dropped
‘Amruta’ – the elixir of life from its petals on the body. It is also the state flower of Uttarakhand. Id. #CMDRFQuiz, https://t.co/z9eCq9v3wp",shibinazad
2021-07-29 09:38:15+00:00,1420680057945792513,Elephants may never forget but consider the wisdom of crocodiles...... or not its your choice,Lostock_Henge
2021-07-29 09:24:12+00:00,1420676522969554945,"Despite its picturesque view, manicured lawns, the stunning elegance of its expansive wards complemented by world class facilities, Ekusileni Med Cen in Byo remained virtually a white elephant for almost 20 years. The hosp opened its doors 2 the public 4 the first time in 17 yrs https://t.co/3u1ui1pkiL",SimangalisoDub5
2021-07-29 09:10:55+00:00,1420673181115944963,@Bhoddhisattva When you finally finish wandering through the disinformation in the RELX report I do not think its that bad. Rather misses the elephant in the room and I hold the shares. But do wish cos could stick to GAAP and if they vary do it carefully and with detail as to why.,jpsc01
2021-07-29 08:30:11+00:00,1420662928676737026,"Down in the jungle with the beat in your feet, think of an animal that you may like to meet. From monkey &amp; tigers to elephants and snakes, join Dove House Hospice in its first ever Jungle Jog days. 🐵

👉 Learn more about the event &amp; get involved today: https://t.co/PgRZKaxqMA https://t.co/SB3bhtDe0x",Dove_House
2021-07-29 08:20:00+00:00,1420660368020447235,@Shane__Warke When are we going to address the elephant in the room? It’s clearly the Australian Female Century now and we are at its mercy!,J_Dizzle05
2021-07-29 08:08:42+00:00,1420657520973127682,"Judging from its tusk it’s an old elephant of about 45-50 years, the Rivers state government should protect it and it’s environs as there would be more cus elephants are social animals https://t.co/Isnc3sKDCP",Chrisblin
2021-07-29 07:52:57+00:00,1420653557762596867,"If anyone is watching 'Never Have I ever', its barely enjoyable. And in season 2, their India portrayal is so lousy and dated (shout out to the India == Elephants days). Does it portray Mindy Kaling's understanding of India, or is it suited to the taste pandering of US audience.",rehack20
2021-07-29 07:29:54+00:00,1420647756771647488,"[ “If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse and you say that you are neutral, the mouse will not appreciate your neutrality.” ]",mysticiIIusion
2021-07-29 07:23:29+00:00,1420646142786695168,Dancehall hit its prime when Elephant Man had everyone signaling the plane 😭,AboveAllNormz
2021-07-29 07:08:00+00:00,1420642247666638849,"@HeTows @elephant_ben Interesting. Israel could find useful allies in both Russia and China. The latter is anti-Muslim within its own borders, whereas Israel also has a large Russian-speaking diaspora. And Israel could exploit this opportunity to steal even more human capital from Russia! ;)",Go321D
2021-07-29 07:02:14+00:00,1420640795904942081,@USEmbassyBW @ProsperAfricaUS Correct but ineffectual comment as @BWGovernment and @NamPresidency pursue oil gas and coal development - irrespective of its damaging impact locally and on global warming. The international community is failing to address the elephant in the room. @AssaadRazzouk @ClimateReality https://t.co/4eNrBxdfuW,douglasrasbash
2021-07-29 06:58:23+00:00,1420639827272376326,"Looking like the African  forest elephant distinct from its Saharan relative...abeg make we protect am
@ncfnigeria @ConservationsNg @WCS_Nigeria @Murtalaibin @NigeriaParks please add conservation handles to this tweet.Thanks https://t.co/nkDMGML8Ph",Polymat43955419
2021-07-29 06:51:09+00:00,1420638007548280836,"@HeTows @elephant_ben But Yeah, I found the Swiss cheese aspect of Trump's plan to be its most objectionable by far. I'd have been willing to expand the Gaza Strip even more, FWIW.",Go321D
2021-07-29 06:39:31+00:00,1420635077130690561,"A.I. is the ethical elephant on the horizon. The recent controversy surrounding the use of AI to fake Anthony Bourdain's voice, prompted me to think about its implications for documentary photography. 
https://t.co/1pTResAbBK",LightRocket
2021-07-29 06:24:56+00:00,1420631408104640519,"@VesuviusFloof15 @KaponeKitsune I am actually like kinda pissed at my biome cuz I live in Central Brazil and its basically a savannah like plain, but all of the animals that would serve the niches of elephants and shit in africa died 11k years ago, there were giant sloths, knuckle walking horses, terror birds..",Lrocksunar
2021-07-29 06:13:07+00:00,1420628435433574401,"DESPITE its picturesque view, manicured lawns, the stunning elegance of its expansive wards complemented by world class facilities, Ekusileni Medical Centre remained virtually a white elephant for almost 20 years.
https://t.co/YU2sWuOyge @edmnangagwa",ChronicleZim
2021-07-29 06:04:17+00:00,1420626209671729154,"@elephant_ben 1. My point would stand even if Ariel were evacuated.
2. It remains a fact that Ariel was going to be part of Israel according to Olmert’s offer, and this wasn’t the reason Abbas snubbed him.
3. Ariel is a secular settlement, so its residents are unlikely to resist evacuation.",HeTows
2021-07-29 05:06:31+00:00,1420611673451163651,"@GeneBro58636254 @Futura_Noir The rare Tree Elephant. A master of camouflage, the Tree Elephant is seldom seen; its existence was only confirmed 12 hours ago.",AncientSpoonbil
2021-07-29 04:28:32+00:00,1420602114192117760,"@Radio_kilahOx You can MAYBE try to reason with an elephant. Appeal to its sense of poise and rationality. 
Not so with a goose. Not so. They will hear your pleas for mercy and clemency without a care in the world.",agiantpaperclip
2021-07-29 04:20:19+00:00,1420600048283422722,"1. Elephant (not in musth, though; I'd lay down in its path and praying for quick death if it was)
2. It's honestly between moose and hippos. They both run entirely too fast. Moose are probably are the lesser of two evils.
3. Goose. They FLY, they BITE, they PECK, its too much!",agiantpaperclip
2021-07-29 04:20:08+00:00,1420599999574982657,@Cruithneach A big elephant in the room here is that one of Scotland's biggest cities has had its live music venues gutted by council iconoclasm over years,GegenHegemonie2
2021-07-29 03:19:31+00:00,1420584745793200128,"Take the elephant by the hand and hold it, it's cruel to tame a thing that don't know its strength but better to walk beside it than underneath",PFAlyrics
2021-07-29 03:12:46+00:00,1420583049767669772,"@BeneRomi @elephant_ben Actually suicide bombings IMO are more terrifying. It paralyzed the country for over 4 years. Most were deathly afried to be in a bus, restaurant or in a crowd lest they get blown to peices. It was a constant fear! At its peak, most stayed home because of this.",naltiw2
2021-07-29 02:05:27+00:00,1420566108680114181,THEYRE JUST BAWLING THEIR GODDAMN EYES OUT BEHIND ME ITS SO ANNOYING LIKE JUST SHUT THE FUCK UO AND CRY QUIETER AND DONT SOUND LIKE A FUCKING ELEPHANT OR FIRE TRUCK ALARM,teacup_mcm
2021-07-29 01:55:06+00:00,1420563504415739906,"@elephant_ben @can_throwaway If you talk to most socially left-wing Arab Israelis about the future they want you'll hear about A State for All its Citizens with the ""Right of Return"".  You will not find any Jewish voters who support that outside of Hadash.",J3043888551
2021-07-29 00:00:21+00:00,1420534624644644867,"@SheldrickTrust Watching a baby elephant interact with its companion, I’m overwhelmed to see the love this man shows an infant of another species. He is a hero 💚",cvw198
2021-07-28 23:47:14+00:00,1420531323605815297,"I didn’t know how many people had been buried on its slopes, now overgrown with lalang, the wild elephant grass and the twining creepers of morning glory, but rumor had it that there were almost twelve thousand graves there. It was a veritable city of the dead.",ghostbridebot
2021-07-28 23:31:18+00:00,1420527312869679110,"@Laurence_in_EU @n0b0dy0fn0te @timerich @JohnWest_JAWS @lindaarella I have come to that same conclusion in regards to education …(Requires intelligence for higher levels)

Its very difficult to maintain a belief in a pink elephant as one gains a better  knowledge of science, history, the horrors of war, unfair random fate &amp; comparative religions",UK_Engineer_Mat
2021-07-28 23:08:59+00:00,1420521698760302595,"@andy_lame @ReallyRealJC @ActNormalOrElse You're all wrong here, pal. I've always been confident in my personal ability to leap onto a charging elephant's back and put three arrows into the back of its head. Did shit like that all the time as a kid, tbh",funkotronic
2021-07-28 22:45:23+00:00,1420515759902580738,@anon_opin An elephant's penis is also prehensile like its trunk. When they have sex the male gets into position then the penis does all the work while they just stay still,ANewDragon1
2021-07-28 22:13:27+00:00,1420507724501200908,"@robertm46577593 @martian_al75 @Nigel_Farage @RobertMadeley01 That is not the elephant every one see's Covid, Brexit, migration its on the tv, media everyday. I am talking about the lies from people like far-rage over Europe, migrants etc. Full of b/shit. Now we have more corrupt people in charge. The rich get richer, the poor get shafted.",ollopa19
2021-07-28 21:45:57+00:00,1420500803266174978,ITS THE ELEPHANT,Beescantalk
2021-07-28 20:48:57+00:00,1420486457802719234,"@elephant_ben Ariel should be evacuated but its infrastructure should be kept so that Palestinian Arabs can resettle there and enjoy the benefits of its infrastructure.

I'm willing to keep Ma'ale Adummim, Pisgat Ze'ev, Givat Ze'ev, Gush Etzion, the Latrun salient, et cetera, but NOT Ariel!",Go321D
2021-07-28 19:54:48+00:00,1420472828474925059,@politvidchannel Twitter is missing it's Circus Clown like a town misses a circus after it leaves the town with elephant dung on its main streets.,LemStraw
2021-07-28 18:53:55+00:00,1420457508926263303,"Ich lebe für die Elefantenrunden nach Bundestagswahlen. Nichts macht mich glücklicher.

For those of you who don’t know:

The so called „Elephant-round“ is a talkshow around 1 hour after every federal election in Germany with all the major candidates and its wild.",BushOskar
2021-07-28 18:29:07+00:00,1420451266971512838,@CrusaiderP @UK_UNIFICATION @NKrankie @jjsmith1245 @danwootton @lizRhod24749112 @jimmy_weasel @mbga_uk I've always said this...its the elephant in the room that the media never mention..or in many cases 5/6/7 people in a room!..,ewins_gary
2021-07-28 18:00:04+00:00,1420443955276115971,"“If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse and you say that you are neutral, the mouse will not appreciate your neutrality.” Bishop Desmond Tutu.
#JusticeForKhasha 
@menapal1 https://t.co/qXNPz61xOk",HilmandYaar
2021-07-28 17:40:08+00:00,1420438941044334593,"@JitteryMitty basically when people type in a different way to what would be considered normal - one of the most common ones is replacing certain letters with numbers (eg: elephant = 3l3ph4nt)
it can be for a lot of reasons like comfort or plurality but its also hard to read for lots of people",library_fae
2021-07-28 17:38:47+00:00,1420438601406558208,"“If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse and you say that you are neutral, the mouse will not appreciate your neutrality.” Bishop Desmond Tutu. #Afghanistan",MakizSherzai
2021-07-28 17:36:37+00:00,1420438056277000208,"@tomhunt1988 Its only the government that makes us lockdown. The elephant in the room is Sweden who were told 50,000 people would die by May 2020 if they did not lockdown today there is less than 15,000 deaths, they have vaccinated 37% of people mainly the old no deaths for ages. https://t.co/fiGBdnR2jo",right_side1
2021-07-28 17:30:37+00:00,1420436544792498178,"@problem_we Its the government that makes us lockdown and only the government. The elephant in the room is Sweden who were told 50,000 people would die by May 2020 if they did not lockdown today there is less than 15,000, they have vaccinated 37% of people mainly the old no deaths for ages.",right_side1
2021-07-28 17:30:32+00:00,1420436523565174786,"The first #AI universe sim is fast and accurate -- and its creators don't know how it works 

""It's like teaching image recognition software with lots of pictures of cats and dogs, but then it's able to recognize elephants.""

https://t.co/q2srxKijDd

#ArtificialIntelligence",bobehayes
2021-07-28 17:29:12+00:00,1420436188050214918,"https://t.co/KCw5IwI8J9
Extremely cruel organisation
Till the time, the baby elephant gets separated from its mother, it won’t listen to the words of the mahouts....
(picture below is of Elephant stolen from forest )
@ForestKerala @DgpKarnataka @moefcc https://t.co/zVufJJwDJK",ElephantsRule
2021-07-28 17:23:31+00:00,1420434759461740546,don't permit exhibitions &amp;festivals as also crowding type of activities in TAMILNADU till next 2022 december-if it is permitted &amp;that is equal to pouring sand on its head by an elephant-crying after the growth of third wave corona is not advisable,NCRAJASETHURAM1
2021-07-28 17:00:31+00:00,1420428969619464200,"These are the same-same BATUK troops who set fire to Lolldiaga, killed an elephant and its calf for sport and ignored #COVID19 protocols to infect Kenyans?

Kweli, the kaburus never left. The homeguards won.

https://t.co/NdWCq54hpc https://t.co/T9Gm7HYRVE",hotshotcreative
2021-07-28 17:00:22+00:00,1420428932042661893,"Our automation software is designed to help your agency take care of A LOT of its ""busy work"" so that you and your employees have more time to focus your time on the things that bring in revenue. Check out Agency Elephant today! https://t.co/Z17UShW0Zq https://t.co/3KaxzRLC4l",InsurnceAutomte
2021-07-28 16:49:43+00:00,1420426250791890946,@TangoTekLP You should be honoured - I don't tweet... However the disk world could be quite a cool build!! (giant turtle with 4 elephants on its back topped with the flat earth!!),KirstanTasha
2021-07-28 16:47:41+00:00,1420425739757887497,"Without promotion and relegation, the @MLS shall never be a big boy. It will always be its elephant in the room.",nemerzain
2021-07-28 16:16:41+00:00,1420417937463291907,"@cvjonardi @Gerturu I understand , its hard to see. But imagine how it is for the elephant . But please share It is the least you can do!",pepe_nature
2021-07-28 15:41:53+00:00,1420409182558117890,"Was looking at prices for airplane tickets and saw an option to ""Add a pet.""

I have questions.

Do they give the pet to you when you enter the airplane, or do you get it when you leave? And can you choose the type of pet?

An elephant would be great—has its own trunk.",stephenmatlock
2021-07-28 15:37:35+00:00,1420408097907089409,"@chriswarwick @Jefferson_MFG @fisionchips At least the site has sold for redevelopment which in the future will provide more jobs. Its not going to be a white elephant left unoccupied.
https://t.co/TqmEHJs5b5",malc_hill
2021-07-28 15:34:13+00:00,1420407250825404419,"“I am not an animal! I am a human being! I... am.... a man!” 
Merrick Theatre is back with our mainstage season! Our first show is The Elephant Man by Bernard Pomerance.
Catch this awe-inspiring production during its 8/27-9/5 run at Merrick Theatre! Call or email us for tickets! https://t.co/MuIQYm90mT",MerrickTheatre
2021-07-28 15:22:09+00:00,1420404216544309256,@corbynspussy @mellow_elephant @JewishNewsUK @Keir_Starmer @_LFI Not all arabs. Many now realise that the Palestinian arab cause has been a corrupt con trick since its inception,Kokothecat2
2021-07-28 15:20:36+00:00,1420403824938962944,"@mellow_elephant @corbynspussy @JewishNewsUK @Keir_Starmer @_LFI To believe in something you need proof of its existence.

Plenty also believe in the Tooth Fairy or Father Christmas or Freedonia.",Kokothecat2
2021-07-28 15:14:43+00:00,1420402344475439108,"Rape gangs, grooming gangs etc  all have a general set of characteristics....  you can never mention the elephant in the room but its open season on jews and christians for just practising their right to worship. Horrible and destructive approach in a modern UK @PatrickChristys",LMilk007
2021-07-28 15:10:07+00:00,1420401185324941318,Shame! Its time to act rather than express concerns and putting equal blame to GD &amp; opposition on devastating political affairs. What should happen in 🇬🇪 to see elephant-scale dictator in the room?!                                     @ViolavonCramon @svenmikser @MarinaKaljurand https://t.co/OyB9k9sxCJ,IrakliKavtarad
2021-07-28 15:06:00+00:00,1420400151789805574,"@McKaneDJ @paddyduffy1980 @dandunn1888 @PaulDohertySDLP @columeastwood @NicholaMallon @SDLPlive @WestBelfastSDLP @ATownNews The point stands that whilst GAA is pouring all its Stormont allocation into a huge white elephant stadium in Belfast, soccer is at least trying to spread its significantly lower funding around a bit. I'd hav preferred a smaller Casement &amp; rest of £ used to improv county grounds",bradley_steve
2021-07-28 15:02:29+00:00,1420399265126486020,"Here's the next part of the list (we removed sticks since its a toy)

Hedgehog 
Monkey King
Blue Dog
Diamond Dragon
Dalmatian 
Diamond Griffin
Arctic Reindeer
Diamond Ladybug
Platypus 
Albino Monkey
Elephant 
Flamingo
Golden Unicorn
Business Monkey
Toy Monkey
Kangaroo
Toucan
Cow",MrGuyAndCandy
2021-07-28 14:33:52+00:00,1420392063451938820,"Elephants have been endangered and on the road to extinction for decades due to unregulated reckless careless capitalism

The #Republican party does not deserve to use the #elephant as its symbol

I have made a new Symbol for the republican party and their billionaire sponsor https://t.co/hwEQZpZaWE",ScottLCostello
2021-07-28 14:25:49+00:00,1420390038509080579,"@WilliamJohnOwen @KSAfricaHack @Nikolaj_Bi @AmyDickman4 @TMollop @46_billy @AdamHartScience @bandnentx2 @ihblythe @knowmiun @Sean_A_Rhodes @outdoorspodcast @nscscience @LeomantVictoria @dpkdhindhwal @pauldun10489555 @rissalipstick @FattebertJ @SimonDures @avochie @WalksWithRhinos @SWraggett @Amapendembe @Nenagh9 @nathan_nb1842 @wldiscipline @DrOwenDavies @PerfectMisty @SombergElla @DanChallender @APPGTrophyHunt @ConservativeAWF @WWF Really that’s your argument? Elephants are shot &amp; there are numerous videos showing them moaning &amp; groaning as they slowly die once in awhile the hunter or guide will shoot it one more time to put it out of its misery, taxidermist can perform miracles.",big_catsf
2021-07-28 14:19:37+00:00,1420388479335292936,@LauraSavino747 @297_ArubaLover Blue whales are the largest animals to have ever existed. Learn why they're larger than any land animal and why they were hunted for years. A blue whale's tongue alone can weigh as much as an elephant—its heart as much as an automobile.,emmasamma2011
2021-07-28 13:33:07+00:00,1420376777600520193,Good morning friends! May your day bring you joy!  Grass is as high as an elephants eye! Looks like its climbing clear up to the sky!  See many butterflies around my milkweed!   @gemswinc @slines @deephil11 @weatherfran @Rubybeets @Jade44_4 https://t.co/EuqRCG2A0e,salt_life80
2021-07-28 13:18:48+00:00,1420373172843470849,👍🏼👍🏼👍🏼TRAIN THEM EARLY TO SUBMIT!! THAT IS ALL THIS IS ABOUT. ITS THE STORY OF THE TWO ELEPHANTS AT THE CIRCUS. THE ADULT ONLY HAS A ROPE ON ITS LEG IT COULD EASILY BREAK. THE CHILD HAS A BIG CHAIN IT CANNOT BREAK SO IT IS PROGRAMMED NOT TO TRY TO LEAVE!! https://t.co/CiIbzUsYR4,Masmachote2
2021-07-28 12:32:58+00:00,1420361639958773767,@OpticDecay I wondered what the fuck was up with its teeth for a second there.,Elephant_ITR
2021-07-28 11:59:14+00:00,1420353149303406592,"@dark1x For comparison, my SM:MM Fancy edition with all the extras cost £80 at launch And the game took me less than 10 hours to beat.

I mean, its one thing to shop about, but lets address the real elephant in the room.",GTS_Tweets
2021-07-28 11:58:06+00:00,1420352865231646720,@OfDragonflies @Myrmecos Yeah I love monarchs too! But we are ignoring the giant elephant in the room - pesticides. Its weird living in a farming state where big at is so sacrosanct,lbiederman
2021-07-28 11:28:07+00:00,1420345319720513542,@samual_kni Yes! Its the evolved Lollipop Elephant :) https://t.co/DHz8WeAHNK,SuperBevarooni
2021-07-28 11:02:34+00:00,1420338889303097348,"This sculpture of Deity Varun on an elephant is not in #India, Its located at the pererenan beach of Indonesia, the most populous Muslim nation in the world.
#Hinduism https://t.co/LkqwbQsvxX",sarinmall85
2021-07-28 10:55:27+00:00,1420337099480391682,This was quite a big project. I ending up selecting over 60 pix of the Princess during construction through to its eventual demise. A classic white elephant. https://t.co/u9mX3nYk2F,mbarnesn16
2021-07-28 10:27:40+00:00,1420330106405507073,"Alone you can never take these elephants down. As long as they have the Government s back they will keep showing us flames. 

Its hard to be dark skinned in this ruthless world of racists.  #RacistBanksMustFall",gp_mudzunga
